student_id,test_id,correct_answers,total_questions,wrong_answers,date,subject,test_type,test_difficulty,duration_minutes,chapter_coverage,term,max_marks,marks_obtained,percentage,pass_fail,grade
RN0004,T042,7,21,14,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN0004,T043,8,21,13,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0004,T044,5,21,16,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,19.047619047619047,23.809523809523807,Fail,E
RN0004,T045,12,21,9,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0004,T046,6,21,15,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN0004,T047,5,21,16,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,11.904761904761903,23.809523809523807,Fail,E
RN0004,T048,9,21,12,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0004,T049,8,21,13,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0004,T050,8,21,13,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0005,T001,21,21,0,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,50.0,100.0,Pass,A1
RN0005,T002,20,21,1,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T003,20,21,1,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T004,18,21,3,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,68.57142857142857,85.71428571428571,Pass,A2
RN0005,T005,14,21,7,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0005,T006,21,21,0,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,50.0,100.0,Pass,A1
RN0005,T007,18,21,3,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,68.57142857142857,85.71428571428571,Pass,A2
RN0005,T008,19,21,2,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,72.38095238095238,90.47619047619048,Pass,A1
RN0005,T009,17,21,4,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN0005,T010,20,21,1,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T011,16,21,5,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0005,T012,20,21,1,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T013,18,21,3,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T014,16,21,5,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0005,T015,18,21,3,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T016,20,21,1,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T017,20,21,1,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T018,18,21,3,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T019,18,21,3,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T020,19,21,2,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN0005,T021,19,21,2,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN0005,T022,21,21,0,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,50.0,100.0,Pass,A1
RN0005,T023,20,21,1,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T024,16,21,5,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0005,T025,18,21,3,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T026,18,21,3,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T028,18,21,3,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T029,20,21,1,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T030,19,21,2,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0005,T031,20,21,1,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T032,20,21,1,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T033,21,21,0,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,50.0,100.0,Pass,A1
RN0005,T034,20,21,1,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T035,17,21,4,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN0005,T036,21,21,0,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN0005,T037,20,21,1,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T038,18,21,3,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T039,21,21,0,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN0005,T040,18,21,3,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0005,T041,19,21,2,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0005,T042,14,21,7,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0005,T043,19,21,2,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0005,T044,14,21,7,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,53.33333333333333,66.66666666666666,Pass,B2
RN0005,T045,20,21,1,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T046,20,21,1,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0005,T047,21,21,0,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,50.0,100.0,Pass,A1
RN0005,T050,20,21,1,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0006,T001,7,21,14,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0006,T002,7,21,14,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0006,T003,11,21,10,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T004,11,21,10,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,41.904761904761905,52.38095238095239,Pass,C1
RN0006,T005,7,21,14,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0006,T006,11,21,10,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T007,10,21,11,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,38.095238095238095,47.61904761904761,Pass,C2
RN0006,T008,9,21,12,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,34.285714285714285,42.857142857142854,Pass,C2
RN0006,T009,11,21,10,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,41.904761904761905,52.38095238095239,Pass,C1
RN0006,T010,11,21,10,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T011,11,21,10,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T013,10,21,11,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0006,T014,12,21,9,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0006,T015,9,21,12,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0006,T016,13,21,8,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0006,T017,9,21,12,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0006,T018,6,21,15,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN0006,T019,11,21,10,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T020,10,21,11,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0006,T021,14,21,7,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0006,T022,9,21,12,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0006,T023,16,21,5,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0006,T024,9,21,12,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0006,T025,9,21,12,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0006,T026,12,21,9,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0006,T027,10,21,11,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0006,T028,11,21,10,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T029,10,21,11,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0006,T030,10,21,11,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0006,T031,15,21,6,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0006,T032,12,21,9,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0006,T033,14,21,7,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0006,T034,11,21,10,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T035,12,21,9,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0006,T036,9,21,12,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0006,T037,12,21,9,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0006,T038,6,21,15,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN0006,T039,10,21,11,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0006,T040,13,21,8,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0006,T041,15,21,6,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0006,T042,11,21,10,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T043,11,21,10,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T044,6,21,15,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,22.857142857142854,28.57142857142857,Fail,E
RN0006,T045,13,21,8,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0006,T046,10,21,11,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0006,T047,11,21,10,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0006,T048,12,21,9,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0006,T049,8,21,13,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0006,T050,10,21,11,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0007,T001,13,21,8,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0007,T002,4,21,17,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,9.523809523809524,19.047619047619047,Fail,E
RN0007,T003,12,21,9,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0007,T004,12,21,9,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,45.71428571428571,57.14285714285714,Pass,C1
RN0007,T005,6,21,15,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN0007,T007,5,21,16,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,19.047619047619047,23.809523809523807,Fail,E
RN0007,T008,10,21,11,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,38.095238095238095,47.61904761904761,Pass,C2
RN0007,T009,6,21,15,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,22.857142857142854,28.57142857142857,Fail,E
RN0007,T010,9,21,12,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T011,9,21,12,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T012,9,21,12,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T013,9,21,12,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T015,11,21,10,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0007,T016,15,21,6,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0007,T017,11,21,10,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0007,T018,9,21,12,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T019,6,21,15,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN0007,T020,7,21,14,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0007,T021,12,21,9,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0007,T022,13,21,8,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0007,T023,12,21,9,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0007,T024,12,21,9,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0007,T025,14,21,7,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0007,T026,12,21,9,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0007,T027,10,21,11,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0007,T028,10,21,11,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0007,T029,15,21,6,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0007,T030,9,21,12,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T031,13,21,8,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0007,T032,10,21,11,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0007,T033,9,21,12,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T034,14,21,7,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0007,T035,11,21,10,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0007,T036,13,21,8,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0007,T037,15,21,6,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0007,T038,11,21,10,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0007,T039,10,21,11,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0007,T040,11,21,10,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0007,T041,13,21,8,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0007,T042,11,21,10,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0007,T043,14,21,7,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0007,T044,12,21,9,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,45.71428571428571,57.14285714285714,Pass,C1
RN0007,T045,15,21,6,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0007,T046,12,21,9,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0007,T047,10,21,11,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0007,T048,9,21,12,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0007,T049,10,21,11,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0007,T050,12,21,9,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0008,T001,17,21,4,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0008,T002,8,21,13,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0008,T003,10,21,11,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0008,T004,8,21,13,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,30.476190476190474,38.095238095238095,Pass,D
RN0008,T005,10,21,11,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
